uid,SMILES,S1_energy(eV),T1_energy(eV)
train_24792,Cc1cccc(N2C(=O)CS[C@@H]2c2ccc(NC(=O)c3ccc(Cl)cc3Cl)cc2)c1,4.0473,3.3617
train_24793,CCCCCCCCC=CCCCCCCCC(=O)NN(CC)CC,5.6278,4.4931
train_24794,COC(=O)c1ccc(O[C@@H](C)C(=O)N[C@H](C)CCc2ccccc2)cc1,5.0363,3.7299
train_24795,CC1C2CCSC2C2SC(C3CC4C(C)C5CC(C6CC7C(C)C8CC(C9CC%10C(C)C%11CCSC%11C%10S9)SC8C7S6)SC5C4S3)CC12,4.9679,4.5167
train_24796,CCCS(=O)(=O)Nc1cccc(NC(=O)NC(C)(C)CCC(=O)O)c1C,4.9781,3.9324
train_24797,CNS(=O)(=O)c1cc(C(=O)Nc2ncc(Cc3ccccc3Cl)s2)cc(C)c1C,4.1941,3.3756
train_24798,CN(Cc1cccc2ccccc12)C(=O)C(N)CCS(C)(=O)=O,4.4497,3.074
train_24799,COc1nccc2c(-c3cc(CS(C)(=O)=O)cnc3Oc3ccc(F)cc3F)cn(C)c12,4.1432,3.4024
train_24800,CC(C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CCCC(c2ncc[nH]2)C1,4.8596,4.4155
train_24801,CCOc1cccc2cc([C@@H]3CC(c4ccco4)=NN3S(=O)(=O)c3ccccc3)c(Cl)nc12,4.0821,2.7817
train_24802,[C-]#[N+]c1c(-c2ccc(OC3CCCC3)cc2)c(C(=O)OCC)n(C)c1CC,4.1363,3.2871
train_24803,Cc1ncc(N)cc1C(=O)N1CCN(C2CC2)CC1,4.6806,3.5837
train_24804,COc1ccc(NC(=O)C(=O)c2cn(Cc3ccc(F)cc3)c3ncccc23)cc1OC,3.2464,2.7739
train_24805,COc1cnn(C)c1C(=O)Cc1cccc(Cl)c1F,3.9327,3.2479
train_24806,CC1C(=O)N(C2CC(N3CCC(C(F)(F)F)CC3)C2)C(=O)N1C,5.2204,4.8374
train_24807,CCCC(OC)C(=O)c1ccc(C(F)(F)F)cc1,3.3949,2.9403
train_24808,CCOc1cc(C=C2C(=O)NC(=S)N(c3cccc(C(=O)O)c3)C2=O)cc(Br)c1OCc1ccccc1F,2.5531,2.3146
train_24809,CNC(Cc1cccc(Cl)c1)Cc1cnccc1N,4.9397,4.069
train_24810,COc1cccc(Sc2sc(CCNC(=O)O)cc2-c2ccccc2F)c1,3.9101,3.3967
train_24811,CCCNc1cc(CN2CCCCC2)ccc1[N+](=O)[O-],3.6105,2.8303
train_24812,CCc1cc(Br)ccc1OCC(=O)Nc1nc(-c2ccc(C)cc2)cs1,4.434,3.0753
train_24813,CN(CC1CCCCO1)C(=O)c1ccccc1F,4.9587,4.0838
train_24814,CS(=O)(=O)N[C@H]1CCCN(C(=O)N[C@@H]2CCc3ccccc32)C1,5.2849,4.1901
train_24815,Cc1cc(N)sc1-c1nc(C(C)C)no1,4.3889,2.7308
train_24816,C=CC(=O)N(CC)CC(=O)N1CCCC(O)CC1,4.5758,3.9512
train_24817,CC(C)(C)OC(=O)n1cc(-c2cc3ccccc3o2)c2cccnc21,4.0629,2.7149
train_24818,CN(C)CC(c1ccccc1)N1Cc2cc(-c3c(Cl)cnn3C)ccc2C1=O,4.1284,3.5093
train_24819,CCCN1CCOC(c2noc([C@@H](N)CC)n2)C1,4.4398,4.2605
train_24820,O=C(COCC(=O)OCCCCCCCCCCCCOC(=O)c1ccccc1O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,4.5589,3.36
train_24821,CNC(=O)CNC(=O)NCc1nc(C(=O)O)cs1,4.6511,3.7112
train_24822,CCNc1ncc([N+](=O)[O-])c(-c2sccc2Cl)n1,3.7246,3.0853
train_24823,CC(CNC(=O)C1COc2ccccc2C1)(C(=O)O)c1ccccc1,4.9223,4.1161
train_24824,O=c1n(Cc2nc3ccccc3s2)ccn1C1CC1,3.7623,3.678
train_24825,CC(C)(N)CNS(=O)(=O)c1cccc(F)c1C#N,4.0568,3.7185
train_24826,CCn1c(CC(=O)c2ccc(N)cc2)nc2ccccc21,3.781,3.0997
train_24827,Cc1nc2ccc(-c3cncc(N)c3)cc2c(=O)[nH]1,4.1077,3.1899
train_24828,Cc1cccc(OCCN(C)S(=O)(=O)c2ccc(Cl)cc2)c1,4.5113,3.912
train_24829,CSc1cnc(N)c(OC2CC2)c1,4.7722,3.6131
train_24830,Oc1ccc2c(c1)C13CCCCC1(CCCN3)C2,4.925,4.0578
train_24831,CC(C)(c1ccc(Cl)c(Cl)c1)c1cnc(SCc2c(F)cccc2Cl)n1-c1ccc(F)c(Cl)c1,3.9767,3.8586
train_24832,Cc1cc(Cl)c2c(c1)CCC2N,5.1084,4.0006
train_24833,NC(=O)[C@@H]1CCCNC(=O)[C@H](Cc2ccc([N+](=O)[O-])cc2)NC(=O)[C@H](Cc2ccco2)NC(=O)[C@H](CC2CC2)NC(=O)/C=C\C(=O)N1,3.4138,3.2871
train_24834,Cc1cc(C(=O)N2CCC(C(=O)O)(C(C)C)C2)c2c(C)noc2n1,4.2769,3.4626
train_24835,C=C(N/C=N/C)C(=C)C(Cc1ccc(F)c(C)c1)C1C[C@@H](CCC)C(CC)(CC)C1,4.6727,3.0808
train_24836,Cc1noc(C)c1COCC(=O)O,5.8099,4.4403
train_24837,CCCCCCCCOC(=O)/C(C#N)=C\c1ccc(-c2nccc(C)c2C(=O)OCC)cc1,3.9928,2.8156
train_24838,C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C#N,7.1981,6.1865
train_24839,CN1CCN(C(=O)NC2CCS(=O)C2)Cc2ccccc21,4.6781,3.8221
train_24840,O=C1Nc2ccccc2/C1=C1\OCc2cc(CCN3CCCCC3)ccc21,3.3554,2.307
train_24841,O=C(Cn1ccnn1)Nc1ccc(Br)c(C(=O)O)c1,4.5041,3.548
train_24842,Nc1ccc2sc(C(=O)NCc3ccncc3)cc2c1,3.7767,2.9208
train_24843,Cc1ccc(S(=O)(=O)N/C(N)=N/[C@@H](CC(C)C)C(=O)O)cc1,4.7205,4.0037
train_24844,C=C1/C(F)=C\C=C(\c2cccnc2-c2ccccc2)CCC[C@H]1Oc1ccc2c(c1)OC[C@H]2CC(=O)OC,3.3544,1.6123
train_24845,Cc1ccc(CN2CCCCC2)cc1NC(=O)c1ccc(Nc2nc(-c3cnn(C)c3)c3cccn3n2)cc1,3.3848,2.479
train_24846,COc1ccc(C2=C(N3CCCC(CO)C3)C(=O)N(c3cc(C)cc(C)c3)C2=O)cc1,2.9918,2.0444
train_24847,Cc1ccn2nc(NCC(O)CO)nc2c1,4.3439,3.5069
train_24848,OCC1CCN(Cc2ccccc2NCc2ncc[nH]2)CC1,4.9347,3.9634
train_24849,COc1ccc(C2c3c([nH]c(=O)[nH]c3=O)Nc3nc(N)c4c(N)ncnc4c32)cc1,3.7433,3.0619
train_24850,CCc1ccc(OCC(O)Cn2nc(-c3ccc(F)cc3)c3ccccc3c2=O)cc1,3.5655,2.9802
train_24851,CCC(=O)N1CCC(NC(=O)NC2CCN(C3CC3)CC2)C1,5.6205,5.1001
train_24852,Cc1cc(C(=O)C(C)Cl)c(C)n1C1(C)CCS(=O)(=O)C1,3.8898,3.2723
train_24853,C=C(C)COCCOS(=O)(=O)OC,6.7035,4.4687
train_24854,NC(=O)CCn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,3.4732,2.6697
train_24855,CC(=O)NC(Cc1cc(Br)c2c(c1)OCO2)C(=O)O,4.85,3.8336
train_24856,C=C/N=C(\C=C)c1cccc(C)n1,3.3703,2.4146
train_24857,CCC(NC(=O)N1CCC(C)(C(=O)O)C1)c1ccc(OC)c(OC)c1,5.0221,3.8622
train_24858,COc1ccccc1N1CCN(C(=O)c2cccc(CS(C)=O)c2)CC1,4.4947,3.8692
train_24859,CN(CCC(=O)O)C(=O)Nc1cccnc1-c1cnn(C)c1,4.6677,3.822
train_24860,Cn1ccnc1SCc1ccc(C(=O)NC[C@@H](c2ccco2)N2CCCCC2)o1,4.0058,3.4219
train_24861,C/C=C\C(=C/C=C(C)C)S(=O)(=O)OCCC,4.4526,2.5005
train_24862,C[C@@H]1CNCCN1C(=O)C1(C)CC1,5.0735,4.4568
train_24863,N=C(/N=C(\N)c1ccccc1)c1cccc(-n2c3ccccc3c3ccccc32)c1,3.6005,3.4183
train_24864,CNC(=O)C(C#N)=C1SC(Cc2ccccc2Cl)C(=O)N1c1cccc(OC)c1,4.3534,3.2058
train_24865,CCC1COC(C)CN1c1nc(C(C)C)c(C=O)s1,3.7496,2.7571
train_24866,CC1CN(C(=O)NCc2nnc(C(C)(C)C)s2)CCO1,4.7533,4.297
train_24867,CC(C)CC(CN(C)C)NC(=O)N1CCSC2(CCOCC2)C1,5.6961,5.1896
train_24868,O=C(c1ccc(-c2ccccc2)cc1)C(CCO)S(=O)C(CCO)C(=O)c1ccc(-c2ccccc2)cc1,3.572,3.1051
train_24869,CCC(=O)c1ccc(OCC(=O)N2CCN(C(C)c3nc(-c4ccc(C)cc4)no3)CC2)cc1,3.8835,3.3901
train_24870,Cc1ccc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)on2)cc1,4.8102,3.5289
train_24871,CCC1CN(Cc2ccccc2)Cc2cc3cccc(C)c3nc2O1,3.9411,3.1848
train_24872,FC(F)(F)SCCNc1ccc(N2CCCCC2)cc1,4.2979,3.4063
train_24873,CCCCCCC[C@@H](OC)[C@@H](C(=O)[Si](C)(C)C)c1ccccc1,3.324,2.693
train_24874,N#CC1C(=O)NC(=O)NC1c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,4.8554,3.6079
train_24875,Cc1cc(C)c(NC(=O)Cc2ccc(Cl)cc2F)c(C)c1,4.8369,4.0064
train_24876,O=C(NCCNc1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1,3.5663,2.5833
train_24877,O=C(O)[C@@H](c1ccccc1)P(=O)(O)c1ccccc1,4.8969,4.1609
train_24878,CCc1nnsc1C(=O)CCl,3.4897,2.8967
train_24879,CCCC[C@H](CC)CNS(=O)(=O)c1cccc(C(=O)O)c1,4.7046,3.9519
train_24880,CCCC1CCc2nc(N)c(C#N)c(-c3cccc([N+](=O)[O-])c3)c2C1,3.4199,3.0722
train_24881,Cc1cccc(OCC(=O)NNC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)c1,3.6055,3.0879
train_24882,Cc1ccc(F)c(C2C(C#N)=COC(N)=C2C#N)c1,4.0382,3.2425
train_24883,CCCNC(COCCC)c1ccc(OC)nn1,3.6527,2.8881
train_24884,CC1OC(C)C(C(=O)N2CCN(C(C)C(=O)O)CC2)C1C,5.3995,4.8645
train_24885,Cc1cccc(C(=O)N2CCC(c3nn(C)c(=O)n3Cc3ccccc3)CC2)c1,4.8143,3.9825
train_24886,CCOc1ccc(N(C)CC(C)C(=O)O)cc1,4.4338,3.5384
train_24887,Cc1ccc(C)n1-c1sccc1C(=O)N(C)C1CCCCC1,3.6373,3.5946
train_24888,O=C(Cc1ccc2c(c1)OCCO2)NC1CCN(C2CCCC2)CC1,4.9595,3.9794
train_24889,NC(=NO)c1cccc(CNc2cccc(Cl)c2F)c1,4.4385,3.2455
train_24890,CCn1cnnc1CNC(=O)c1cc(Cl)c(OC)c(OC)c1,4.685,3.5860000000000003
train_24891,COc1ccc(CN2CCC(Nc3c(Cl)cnc4nc(-c5ccc(OCC(=O)Nc6cccnc6)cc5)[nH]c34)CC2)cc1,4.1495,3.2042
train_24892,CN(CCC(=O)O)C(=O)Nc1cccc(-c2nccn2C)c1,4.6092,3.3805
train_24893,Cc1ccc(OCc2nc(C)c(C(=O)Oc3ccc4ccccc4c3)s2)cc1,3.946,3.0841
train_24894,COCCCNC(=O)Cc1ccc(C)cc1N,4.6331,3.7797
train_24895,NC(CO)c1cc(F)cc([N+](=O)[O-])c1O,3.4696,2.6545
train_24896,CCN/C(=N\CC1(O)CCCC1)N(C)Cc1cccn1C,6.0073,4.3436
train_24897,NC(=O)c1ccc(CC2CCN(C(=O)CCCc3ccccc3)CC2)cc1,4.625,3.9082
train_24898,CCCN1CC(NC)CNC1=O,6.601,5.9363
train_24899,C[C@H]1CN(C(=O)c2cccc(-n3cncn3)c2)c2ccccc21,4.1608,3.4807
train_24900,CCOC(=O)C1OC=C(c2cccc(CC(C)N(CC)C(=O)OC(C)(C)C)c2)O1,4.1256,2.7228
train_24901,CCOc1ccc(Cc2cc3c(cc2Cl)OCC=CCOCC2OC3C(O)C(O)C2O)cc1,4.8069,3.9841
train_24902,CC(O)CCC1CC(C2CCC(C)CC2)C2CC3(C)CC4(C)CC(C)C(C(C)O)C(O)C4(C)C(C)C3C(O)C2C1C,6.819,6.6894
train_24903,CCCCOc1nc(N)c2[nH]cc(Cc3ccc4c(c3)CN(C(C)C)CC4)c2n1,4.7298,3.5115
train_24904,NNC(Cc1cccc(Cl)c1F)c1ccnc(Cl)c1,4.9704,4.0931
train_24905,Cc1cccc(C(C)C)c1NS(=O)(=O)CCN,5.1607,4.0524
train_24906,CSc1ncc(CN2CCC(CO)(C[C@H]3CCCCO3)CC2)cn1,4.1657,3.6663
train_24907,OCCC1CN(Cc2ccon2)CCN1Cc1ccccc1,4.7479,4.2063
train_24908,Nc1ccccc1OCCC(=O)NCc1ccncc1,4.7593,3.9732
train_24909,Cc1cc(C)c(C(=N)N)c(Sc2cccc(F)c2)n1,4.3993,3.8497
train_24910,Cc1ccc(C(=O)NCCN2CCCC2)c(N)c1,4.2152,3.2541
train_24911,CC(C)CC(CN)CC(=O)N(C)CCCCCO,5.6610000000000005,5.0711
train_24912,CCN(CCC(N)C(=O)O)C(C)CN(C)C,5.5718,5.0889999999999995
train_24913,Cc1ncccc1C(=O)NCCCOC1CCNCC1,4.4136,3.9968
train_24914,CN1CCC(CCNC(=O)c2ccc(Cl)cc2)CC1,4.095,3.8412
train_24915,COc1ccc(CNc2nnc(CCC3(O)CCCC3)c3ccc(C#N)cc23)cc1Cl,3.0772,2.6451
train_24916,CCOCCCNC(=O)C(=O)Nc1ccc(C(C)=O)cc1,3.7424,3.2477
train_24917,CN(C)CCCN(C)CC(N)=NO,6.0014,4.2636
train_24918,Cc1cc(N2CCCC2)ncc1[N+](=O)[O-],3.9085,2.9914
train_24919,CCc1ccccc1NC(=O)NCC(=O)N1CCCC1,5.032,3.9608
train_24920,CCCNC(=O)CNCc1cc(Cl)c(OC)c(OC)c1,4.9879,3.911
train_24921,Cc1c(NC(=O)N2CCC(C(=O)O)C2)cccc1N(C)C,4.7243,3.8775
train_24922,COc1cccc([C@H](C)NCc2ccc(OC)c(OC)c2)c1,4.9128,3.8987
train_24923,COc1ccc(N2C(=O)c3cc4ccccc4n3CC2(C)C(=O)NC2CCCCCCC2)cc1,4.4033,3.0606
train_24924,COc1cc(-c2[nH]c(=S)nc3[nH]c(=S)[nH]c(=S)c23)cc(Br)c1O,2.3412,2.0733
train_24925,CCOc1cc(C)ccc1CNC(=O)N1CCC(C)C(n2ccnc2)C1,5.1396,4.0587
train_24926,Cc1cnc(C(NN)C2CC(C)(C)OC2(C)C)nc1,4.0682,3.6312
train_24927,COc1ccccc1OCC(=O)N1CCN(C(=O)OCCCl)CC1,5.211,4.0876
train_24928,CCOC(=O)[C@]1(Cc2ccccc2)N[C@H](c2cccs2)[C@H]2C(=O)N(C)C(=O)[C@H]21,4.9051,3.7472
train_24929,NC1=NC(=S)/C1=C/c1cccc2cccnc12,2.2878,2.1786
train_24930,CCC1(c2ccc(N3CCS(=O)(=O)CC3)cc2)C(O)=C(Sc2cc(C)ccc2C(C)C)C(=O)OC1c1ccccc1,4.2418,3.7313
train_24931,CC(=O)N1CCN(C(=O)C(=O)Nc2ncn[nH]2)CC1,3.9319,3.4685
train_24932,CNN(C)C(=NN)SC1=C/C(=N\Cc2ccc(C)cc2)c2ccccc2C1=O,2.1343,1.9308
train_24933,CCOc1ccc(OCCSc2nnc(-c3cc(Cl)ccc3Cl)n2N)cc1,3.9812,3.5905
train_24934,C[C@@H](NC(=O)[C@H]1CC(=O)N(C2CC2)C1)c1ccc2c(c1)OCCCO2,5.0662,4.0137
train_24935,COCC1COCCN1C(=O)C(C)C,5.5587,5.0076
train_24936,[N-]=[N+]=NC1CC2(CCN(C(=O)O)CC2)C1,4.4097,3.9761
train_24937,CC(Cc1cccs1)N(C)C(=O)c1cccc(F)c1N,4.2922,3.3108
train_24938,COc1ccc(-c2nnc(SCc3noc4c3CCCC4)n2Cc2ccco2)cc1,4.7348,3.5425
train_24939,C=C(CN1C(=O)NC(CCC)C1=O)C(=O)O,4.4738,3.8069
train_24940,COc1ncc(-c2ccc3nc(C)cc(=O)n3c2)cc1NS(=O)(=O)c1cc(F)ccc1F,3.8272,2.7273
train_24941,CC1CNc2cc(C(=O)C(C)N(C)C3CCCCC3)ccc2O1,3.4539,3.0181
train_24942,CSCCC(C)N(C)c1ncccc1CNCC(C)C,4.4816,3.7644
train_24943,COc1cc2c(cc1OC)C1=Cc3c(N)cc(OC)c(OC)c3[14CH](c3ccccc3)N1CC2,3.1683,2.1496
train_24944,Cc1nc(C2CC2)nc2sc(C(=O)Nc3cccc([N+](=O)[O-])c3)c(C)c12,3.8986,3.0034
train_24945,Clc1cc(Cl)cc(NC2CCSc3ccccc32)c1,4.5917,3.7849
train_24946,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(Cl)cn2)ccc1OCCO,4.5806,3.7511
train_24947,Cc1nn(C)c(C)c1C(=O)C(=O)OC(C)C(=O)NC(=O)NC(C)(C)C,3.6196,3.0914
train_24948,Cc1c(Cl)cc(S(=O)(=O)NN)cc1[N+](=O)[O-],3.8827,3.2655
train_24949,CCC(Cl)C(C)c1ccc(C)c(F)c1,5.3233,4.158
train_24950,CCOC(=O)c1ccccc1NC(=O)c1cc(C(=O)NC2CC2)ccn1,3.8976,3.2201
train_24951,Cc1cc(NC(=O)CCSc2ncnc3c2cnn3-c2ccccc2)no1,4.1317,3.3152
train_24952,CC1CN(Cc2csc(CCN)n2)CC(C)(C)O1,4.9122,3.7843
train_24953,COc1cccc(N2CCO[C@@H]2c2ccn(-c3ccc(C(F)(F)F)cc3)c2)c1,3.8028,3.7161
train_24954,Cn1ccc(-c2cc(N)n(C)n2)n1,5.5492,3.9029
train_24955,C[C@@H](NC(=O)CCCCOc1ccc(S(C)(=O)=O)cc1)C(=O)O,5.1823,4.0059
train_24956,O=C(Cn1cnc2sccc2c1=O)N1CCCC2COCCC21,4.6314,3.2554
train_24957,CN(CCC(=O)Nc1sccc1C#N)CC(=O)Nc1ccc(F)cc1,4.5446,3.2984
train_24958,C=CCOC(=O)CC=C(C)CCC1=C(C)CCCC1(C)C,5.8692,4.2085
train_24959,O=[N+]([O-])c1cc(S(=O)(=O)N2C[C@H](O)[C@H](O)C2)c(F)cc1F,3.8835,3.2801
train_24960,CCNCC(C)C(=O)Nc1cc(Br)c(F)cc1F,4.8186,3.8308
train_24961,COCCCN(C)CCCc1ccccc1N,4.8773,3.9217
train_24962,CC(C)N1CCC(O)(CNC(=O)c2cnc3n(c2=O)CCS3)CC1,3.162,3.1519
train_24963,COC(=O)CCCCCCCCCCC(=O)C=CCOCO,3.7144,3.2389
train_24964,Cc1cc(C)cc(N2CCN(Cc3cccc(-c4ccccc4)c3)CC2)c1,4.137,3.6712
train_24965,COCc1ccc(CNC(=O)CC(O)c2cccc(F)c2)cc1,5.3104,4.1295
train_24966,NNC(c1ccc2c(c1)OCCO2)c1ncccc1Br,4.0896,3.8
train_24967,O=C(c1ccc([N+](=O)[O-])cc1)N1N=C2CCCC[C@H]2[C@]1(O)C(F)(F)F,3.8135,3.2169
train_24968,Cc1nc(C)c(C(=O)N2C(C)COCC2C)s1,4.2829,3.2174
train_24969,O=C(O)C1CCC(NCCCc2c[nH]c3ccc(F)cc23)CC1,4.7858,3.4695
train_24970,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCN(C)CC4)c(Cl)c3n2)cc1OC,2.9358,2.4317
train_24971,NC1Cc2cc[nH]c2-c2sc(C(=O)O)cc21,3.7628,2.3767
train_24972,O=C(NCCN1CCCCC1)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,4.6125,3.802
train_24973,CNCC1CN(CCc2ccc(Cl)cc2)CCO1,5.1086,4.0889
train_24974,CCn1cc(C2CCN(C(=O)C3CCC(=O)NC3)CC2)cn1,5.496,4.7134
train_24975,CN1CCN(c2ccc(NC(=O)CCn3c(=O)oc4ccccc43)cc2)CC1,4.3887,3.4685
train_24976,COC(C(=O)Cc1ccc(Cl)s1)C(C)C,3.9655,3.3434
train_24977,CC(=O)Nc1cccc(NC(=O)C(=O)NC(C)c2ccc3c(c2)CCCC3)c1C,4.1316,3.4306
train_24978,O=C(OCC[C@H]1CCCCO1)c1ccc(-n2cnnc2)cc1,4.5669,3.7056
train_24979,CCCOc1ccc(C(=O)Nc2ccc(-c3nn4c(C)nnc4s3)cc2C)cc1,4.0574,2.9504
train_24980,COCCNC(=O)c1csc(CCN)n1,4.7457,3.7288
train_24981,NCC1(C(=O)C2CCOC3(CCC3)C2)CC1,4.2492,3.7164
train_24982,COc1cc(OC)c(OC)cc1CN1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,2.9001,2.9
train_24983,Cc1cc(Cl)c(SCC#N)cc1F,4.6176,3.8168
train_24984,CC(c1ccccc1)S(=O)(=O)Cc1csc(-c2ccco2)n1,4.5114,2.8164
train_24985,CCOC(=O)c1cc2ccc(CCO)cc2s1,4.2579,2.9979
train_24986,CC(=O)OC[C@H]1O[C@@H](/C(Cl)=N\O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,5.3427,4.058
train_24987,Cc1ccc(NC(=O)COC(=O)c2[nH]c(C)c([C@H](C)O)c2C)c(Br)c1,4.7335,3.4143
train_24988,COC(=O)Cc1cccc(S(=O)(=O)N2C[C@@H](C(=O)O)[C@H](C(F)(F)F)C2)c1,5.2031,4.0842
train_24989,CC(C)NS(=O)(=O)C1CCN(C(=O)Cc2cn(C)nc2Cl)C1,5.4418,4.6853
train_24990,COCC(=O)N1CCC(c2cc(C)c(Nc3ncc(Cl)c(Nc4cc(C)[nH]n4)n3)cc2C)CC1,4.1771,3.3992
train_24991,Cc1ccc(CNC(=O)c2ccc(N(C)C)c(N)c2)cc1,4.3404,3.322
train_24992,COc1cc(C=CC(=O)Nc2c(C)cc(C)cc2Cl)ccc1OCCC(C)C,4.0377,2.7809
train_24993,N=C(c1ncn[nH]1)N1CCOCC1,4.8198,3.6294
train_24994,CCCC[C@H](N)c1cnccc1-c1cc2ccccc2s1,4.2449,3.3448
train_24995,CCNS(=O)(=O)c1ccc2c(c1)N(C(=O)[C@H]1CCC(=O)N1)CC2,4.6855,3.7414
train_24996,O=C(CCc1ccc(Br)cc1F)Nc1cc(Br)c[nH]c1=O,4.3976,2.7647
train_24997,CONc1ccc(SCC(=O)NNC(C)=O)cc1,4.6379,3.7161
train_24998,NC(CC(=O)N1CCCC1)c1ccc(Br)s1,5.1634,3.5526
train_24999,O=C(O)CN1CSc2nnc(-c3ccccc3)n2C1,4.7481,3.5968
train_25000,O=C(N[C@H](NC(=S)N1CCOCC1)C(Cl)(Cl)Cl)c1cccc([N+](=O)[O-])c1,2.924,2.9219
train_25001,Cc1ccc([N+](=O)[O-])cc1NC(=O)CSc1ccc(NC(=O)c2cccc(Cl)c2)cc1,3.8732,3.2223
train_25002,C[C@H](c1ccc(-n2cnc3ccccc32)cc1)N(C)Cc1cnnn1C,4.6887,3.7937
train_25003,COc1csc(C(Cl)c2cc(F)c(F)cc2Cl)c1,4.5282,3.418
train_25004,Cc1ccc(C(=O)CSCC(=O)O)cc1F,3.3304,3.0097
train_25005,CC(C)c1cc(-c2cccc(OCCc3cccnc3)c2)cc(C(C)C)c1NC(=O)N(Cc1ccccc1)c1cc2cccnc2[nH]c1=O,3.3602,2.8
train_25006,CC(NC(=O)C1CCSCC1)C(=O)N1CCOCC1,5.4346,4.9688
train_25007,CCOc1cc(Br)c(C(N)C(F)(F)F)cc1OCC,4.9388,3.8375
train_25008,CC(C)(C)OC(=O)N1CC2C(c3ncn[nH]3)[C@H]2C1,5.7563,4.7786
train_25009,CC(=O)Cc1nc(C(C)S(C)(=O)=O)no1,4.3706,3.7715
train_25010,Nc1ccc(-c2ccc(-c3ncn[nH]3)c3c2CNC3=O)c(F)c1,4.0044,3.1058
train_25011,CC(C)n1c(=O)c2c(-c3nc(C4CCOC4)no3)ncn2c2ccc(F)c(C#N)c21,3.8185,3.0482
train_25012,CC(Nc1ccccc1Cn1cccn1)c1cnccn1,3.1657,3.1095
train_25013,CCCC(=O)N[C@H](NCc1ccccc1)C(Cl)(Cl)Cl,5.3871,4.2256
train_25014,Cn1cc(-c2cc3c(N4CCN(c5ncc(/C(=N\SC(C)(C)C)c6ccccc6)cn5)CC4)ncnn3c2)cn1,3.8238,2.7839
train_25015,O=c1ccc2c(C(F)(F)F)cc(OCCOCCOc3cc(C(F)(F)F)c4ccc(=O)oc4c3)cc2o1,4.3338,2.8963
train_25016,Cc1cc(C)c(NC(=O)C(=O)NCCN2CCNCC2)c(C)c1,4.1853,3.6951
train_25017,O=C(NCCCc1cccc2ccccc12)c1cccc(S(=O)(=O)Nc2ccccc2)c1,4.262,3.0573
train_25018,COc1c(C)cccc1OC(C)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,3.9336,3.1264
train_25019,Cc1ccc(C(=O)N(C)C)cc1NC(=O)CSCc1cccs1,4.7125,3.6645
train_25020,CCCN(CCC)C(=O)C(C)=C1CNC1,4.7395,3.662
train_25021,CC(=NNC(=S)Nc1ccccc1)c1ccc(O)cc1O,3.2011,2.8891
train_25022,NC(=O)C12CC3CC(C1)C(NC(=O)C1(NS(=O)(=O)c4ccc(F)c(F)c4F)CC1)C(C3)C2,4.6819,4.0876
train_25023,NC1CCCCC1C(=O)c1ccccc1Cl,3.9138,3.3737
train_25024,CC(C)(NCc1ccc(C(N)=NO)cc1F)C(N)=O,4.5897,3.2116
train_25025,O=S(=O)(NCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1Cl,4.1106,3.8423
train_25026,CS(=O)(=O)CCN1CCNCC1C1CC1,5.9529,5.8023
train_25027,c1c[nH]c(Nc2ccncc2)c1,5.0287,4.1975
train_25028,CCCC(O)C1CCN(Cc2ccnc(NC(=O)OC(C)(C)C)c2)CC1,4.5643,4.0549
train_25029,Cc1c(Cl)cccc1S(=O)(=O)N1C[C@H]2CCC(N)C[C@H]2C1,4.8958,4.0076
train_25030,Cc1ccccc1C1(C)NC(=O)N(CC(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)C1=O,5.202000000000001,4.1614
train_25031,Cc1ccc(-n2ccnc2S(=O)(=O)CCCC#N)c(C)c1,5.2757,4.1291
train_25032,Fc1cc(F)c2c(c1)CCCN2Cc1nc2ccccc2o1,4.0892,3.6733
train_25033,CCc1nnc(CS(=O)(=O)c2cc(C(=O)O)ccc2F)o1,4.7098,3.9239
train_25034,Cn1c(O)c(/N=N/c2c(C#N)c(C(C)(C)C)nn2-c2ccccn2)c(=O)n(C)c1=O,2.3918,1.7222
train_25035,COc1cc(Cl)cc2cc(C(=O)C3=C(O)C(=O)N(c4cccc(Cl)c4)C3c3ccc(O)c(Cl)c3)oc12,3.1717,2.6057
train_25036,CC(NCC(C(C)C)C(C)C)C(=O)N1CCCCCC1,5.4525,5.0002
train_25037,CC(C)Cc1ccc([C@H](C)NC(=O)COC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,3.9163,3.3202
