id,SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea
TRAIN_3179,CCn1nc(C2CCCCN2C(=O)NC(C)C)c2c1CCOC2,56.375,68.866,2.035,320.43,3,1,3,2.035,59.39
TRAIN_3180,COC(=O)C1(C(=O)OC)C(CC(=O)c2ccc(C)cc2)c2cc(N(C)C)ccc2C(c2ccccc2)N1S(=O)(=O)c1ccc(C)cc1,5.37,23.82,6.349,654.772,7,0,11,6.349,118.66
TRAIN_3181,N[C@@H](CC(=O)N1CCCCCN1C(=O)CN1CCc2ccccc2C1)Cc1cc(F)c(F)cc1F,6.47,11.31,3.372,488.545,4,1,6,0.892,69.88
TRAIN_3182,Nc1nc(F)c2ncn(C3CC(O)C(CO)O3)c2n1,37.667,6.548,-0.546,269.232,6,3,2,-0.508,119.31
TRAIN_3183,Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1Cc1ccco1,19.685,89.455,1.04,313.311,3,1,2,1.04,84.78
TRAIN_3184,CCCN(CCC)CC(c1ccc(-c2cccnc2)cc1)N(C)C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21,10.05,12.38,5.284,569.522,5,0,11,3.86,65.98
TRAIN_3185,Nc1cc(S(=O)(=O)c2ccc(Nc3ccccc3)c(N)c2)ccc1Nc1ccccc1,47.83,72.76,4.539,430.522,2,4,6,4.539,118.61
TRAIN_3186,COc1cc(=O)n(C)cc1C(=O)Nc1cc(C)nc2ccccc12,38.21,99.0,0.783,323.346,4,1,3,1.053,71.53
TRAIN_3187,COc1ccc2cc(C(=O)OCc3ccc(-n4nc(C)cc4C)cc3)[nH]c2c1,4.009,4.375,4.492,375.42,4,1,6,4.491,69.14
TRAIN_3188,OCCOCCN1CCN(c2nc(Cl)cc(Nc3ccc4[nH]ncc4c3)n2)CC1,7.151,74.984,2.628,417.893,6,3,8,2.628,102.43
TRAIN_3189,O=C(O)C[C@@H](Cc1cc(F)c(F)cc1F)NC(=O)Nc1ccc(I)cc1,59.817,66.691,3.804,478.204,3,3,6,2.34,78.42
TRAIN_3190,O=C(CCc1ccsc1)Nc1ccc2c(c1)CNCC2,71.567,95.714,2.38,286.392,2,2,4,1.211,69.37
TRAIN_3191,COc1ccc(-c2c(-c3ccccc3)nn(-c3ccccc3OC)c2N)cc1OC,25.28,68.34,4.85,401.458,4,1,6,4.85,71.53
TRAIN_3192,COc1cc(C)ccc1OCCN1CC[C@H]2CNC[C@H]21,22.728,56.429,1.971,276.374,4,1,5,0.41,33.73
TRAIN_3193,COc1cc(=O)n(C)cc1C(=O)N1CCC(n2cc(-c3ccccc3)nn2)C1,91.45,82.89,0.631,379.412,5,0,4,0.631,80.56
TRAIN_3194,COc1nc(OC)c2nno/c(=N\Cc3ccc(F)cc3)c2n1,0.788,78.655,3.813,317.275,8,0,4,3.813,90.55
TRAIN_3195,CC(C)Nc1ncnc2onc(-c3cc(F)cc(F)c3)c12,26.803,65.267,3.336,290.268,3,1,3,3.336,63.84
TRAIN_3196,CN(Cc1cnn(-c2ccccc2)c1)c1ccc(C#N)cn1,0.394,0.2,3.069,289.334,3,0,4,3.069,57.74
TRAIN_3197,Cc1c(NC(=O)c2cnn3cc(Br)cnc23)c(=O)n(-c2ccccc2)n1C,83.972,71.057,0.729,427.255,4,1,3,0.729,82.84
TRAIN_3198,O=C(NC1CCN(Cc2cccc3c2OCO3)CC1)c1cc2ccccc2o1,14.57,33.01,3.095,378.421,4,1,4,3.006,63.94
TRAIN_3199,CC1CCCC(C)N1C(=O)c1cc(-c2ccccc2)nn1-c1ncccc1-c1ccccc1,0.34,1.0,6.287,436.548,3,0,4,6.288,51.02
TRAIN_3200,CN(Cc1ccc(F)cc1)Cc1ccc([N+](=O)[O-])cc1,0.104,5.267,3.587,274.29,3,0,5,2.382,49.06
TRAIN_3201,COc1ccc(CC(=O)OCCn2cc(Br)ccc2=O)nc1,2.24,27.77,1.135,367.195,5,0,7,1.154,68.73
TRAIN_3202,Cc1nc(CC(C)C)cc(C(=O)N2C[C@@H](N(C)C)[C@H](C(C)C)C2)n1,1.286,33.545,2.712,332.484,4,0,5,1.222,49.33
TRAIN_3203,CN/C(=N/c1cc(C)nn1-c1ccccc1)c1ccc(F)cc1,4.05,28.948,3.714,308.353,2,1,4,3.62,42.21
TRAIN_3204,COc1cccc(-c2nc3cc(Cl)ccc3c3ccnn23)c1,8.82,0.33,4.034,309.75,3,0,2,4.043,39.42
TRAIN_3205,CCCN(CCC)S(=O)(=O)c1cc2c(cc1Cl)Oc1ccc(C)cc1NC2=O,1.0,1.0,4.357,422.926,4,1,6,4.357,84.09
TRAIN_3206,CCOC(=O)c1cnn(-c2ccc(C(=O)O)cc2)c1N,1.78,16.17,1.268,275.26,5,2,5,-0.181,107.44
TRAIN_3207,COc1cc(OC)cc(-n2c3c(c4nc(OC)ccc42)C(C)CCC3)c1,52.0,69.13,5.308,352.427,4,0,4,5.308,45.51
TRAIN_3208,Cn1cncc1-c1cccc(-c2cn3cccc(C#N)c3n2)c1,46.62,85.76,2.299,299.329,3,0,2,2.34,58.91
TRAIN_3209,Cc1cc(-c2ccc(S(=O)(=O)N3CCOc4ccccc43)s2)n[nH]1,0.777,5.141,2.94,361.439,4,1,3,2.94,111.9
TRAIN_3210,Cc1n[nH]c2c1C(c1c(Cl)nc3sccn13)SCC(O)=N2,32.528,70.61,1.997,339.824,5,2,1,1.997,132.1
TRAIN_3211,CC(C)CCN1CC2(CCCN(C(=O)c3ccc(=O)n(C)n3)C2)CCC1=O,56.44,62.46,1.316,374.477,4,0,4,1.316,73.28
TRAIN_3212,Cc1ccc2[nH]cc(CCNC(=O)Nc3ccc(Cl)c(Cl)c3)c2c1,25.29,41.86,4.959,362.253,1,3,4,4.959,56.92
TRAIN_3213,CC1NC(=O)CCC1NS(=O)(=O)c1cccc2ccoc12,75.276,62.854,0.898,308.353,3,2,3,0.909,96.79
TRAIN_3214,Cc1ccc(-c2noc(CCC(=O)NC(C)c3ccc(Cl)cc3)n2)c(=O)n1C(C)C,0.08,1.37,2.782,428.912,4,1,7,2.782,88.33
TRAIN_3215,COc1cc(NC(=O)NC2CCN(c3nc4ccccc4n(CC(C)C)c3=O)CC2)cc(OC)c1,73.82,79.48,2.619,479.571,5,2,7,2.615,95.5
TRAIN_3216,Brc1ccc(OCCn2cc(/C=N/n3cnnc3)c3ccccc32)cc1,44.19,64.55,3.925,410.267,4,0,6,3.925,57.23
TRAIN_3217,CN(C(=O)NCC(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)c1c(Cl)cc(Cl)cc1Cl,0.678,1.472,3.184,487.807,3,3,5,3.184,104.52
TRAIN_3218,O=C1CC(c2cccs2)Cc2nc3[nH]nc(O)c3cc21,61.95,99.99,2.374,285.321,4,2,1,2.393,107.11
TRAIN_3219,Cc1n[nH]c(-c2ccccc2)c1-c1nc2ccccc2n1Cc1ccccc1,2.23,10.41,5.596,364.442,2,1,4,5.596,46.5
TRAIN_3220,CCOC(=O)c1c(C)c(C(=O)NCCCN(C)C)c(C)n1CC,80.71,99.0,2.014,323.43,4,1,9,0.782,63.57
TRAIN_3221,Cc1ccc(S(=O)(=O)N2c3c(c4ccccc4n3Cc3ccccc3)CC=CC2c2ccccc2)cc1,34.74,32.74,7.506,504.642,2,0,5,7.506,50.69
TRAIN_3222,O=C1CCC(=O)N1OCCCOc1ccc2c(c1)CCC2,35.172,42.72,2.011,289.326,4,0,6,2.011,55.84
TRAIN_3223,CCOc1ccc(OCC)c(NC(=O)c2cc3sc(Cl)cc3n2CC)c1,73.8,99.0,4.831,392.9,3,1,7,4.828,80.73
TRAIN_3224,CCOC(=O)Cn1c(C(=O)OCC)cc2cc(NS(=O)(=O)c3ccc(OC)c(OC)c3)ccc21,0.01,0.058,3.335,490.526,8,1,12,3.335,130.54
TRAIN_3225,CC(C)Cn1cc(NC(=O)NC2CCN(Cc3ccccc3)CC2)c2ccccc2c1=O,58.98,48.04,2.639,432.558,3,2,6,2.613,64.68
TRAIN_3226,CN(CCN1CCCCC1)C(=O)c1c2c(nn1C)CCCC2,0.1,80.69,2.761,304.43,3,0,4,1.6,41.37
TRAIN_3227,O=C1Cn2nnc(C(=O)c3ccccc3)c2C2(CCCCC2)O1,89.46,99.99,3.311,311.335,5,0,2,3.311,74.08
TRAIN_3228,CC1(C)CC(S(=O)(=O)CC2(C)CC(C3CCCCC3)=NO2)=NO1,25.335,4.949,2.301,342.454,6,0,4,2.301,85.69
TRAIN_3229,CCn1nc(C)c2ncnc(NC3CCCCCC3)c21,0.5,26.635,3.623,273.377,3,1,3,3.623,55.63
TRAIN_3230,Cc1cc(C)nc(NC(=N)Nc2ccc(CC(=O)OC(C)C)cc2)n1,84.0,99.99,2.501,341.408,5,3,8,2.514,99.99
TRAIN_3231,CCOC(=O)N1CCN(c2ncc3c(n2)CC(c2cc(OC)c(OC)c(OC)c2)CC3=O)CC1,35.57,94.64,2.706,470.518,8,0,7,2.706,103.32
TRAIN_3232,Cc1ccccc1-c1nc2ccccc2cc1Cn1nc(-c2ccncc2)c2cnc(N)nc21,9.35,28.22,4.873,443.503,5,1,4,4.873,95.4
TRAIN_3233,CC(C)OC(=O)N1CCC(CNc2ncnc3c(-c4ccc(S(C)(=O)=O)cc4)csc23)CC1,99.9,84.71,4.051,488.623,6,1,7,4.023,138.1
TRAIN_3234,Cc1ccc2c(c1)ncc1c(-c3ccccc3)nn(-c3cccc(C)c3C)c12,80.121,99.9,6.848,363.454,2,0,2,6.877,30.71
TRAIN_3235,CCO[C@H]1CN(Cc2ccc3[nH]ccc3c2)C[C@@H]1O,57.679,95.477,1.751,260.332,3,2,4,1.41,48.49
TRAIN_3236,CCc1[nH]c(C(=O)Nc2cc(S(=O)(=O)N3CCCC3)ccc2O)c(C)c1C(=O)OC,1.0,57.74,2.489,435.494,6,3,7,2.207,137.18
TRAIN_3237,CC(C)CC(=O)NCC12CCCC=C1N(C)C(=O)CC2,34.02,76.67,1.636,278.39,2,1,4,1.636,49.41
TRAIN_3238,c1ccc2c(c1)oc1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,14.17,76.11,3.993,388.419,5,0,3,3.985,63.86
TRAIN_3239,CC(C)(CNC(=O)[C@@H]1OCC[C@@H]1Cn1cccn1)C1CCOCC1,18.39,54.51,1.044,335.441,4,1,6,1.044,65.38
TRAIN_3240,CN1C[C@H](NC(=O)CC2=C(c3ccccc3)CCC2=O)C[C@H]1C(=O)O,94.28,99.99,-1.853,342.389,5,2,5,-1.353,86.71
TRAIN_3241,Cc1nc2[nH]c(CCCCOCc3ccccc3)nc2cc1Br,3.636,5.807,4.031,374.275,3,1,7,4.194,50.8
TRAIN_3242,Cc1nc2ncnn2c(C)c1CCC(=O)OC1(C)CCC(C)(C)CC1,99.9,95.361,3.673,344.451,5,0,5,3.673,69.38
TRAIN_3243,c1ccc(COc2ccccc2-c2cscn2)cc1,5.965,3.921,3.799,267.346,2,0,4,3.799,50.36
TRAIN_3244,N#Cc1cccc(-n2c3ccccc3c3ccncc32)c1,1.886,6.375,3.834,269.3,2,0,1,3.834,41.61
TRAIN_3245,O=c1c2c3c(nn2cnn1Cc1nc(-c2ccccc2F)no1)CCCC3,7.858,12.494,2.839,366.349,5,0,3,2.839,89.41
TRAIN_3246,Cn1ccnc1COC(=O)c1cc(C(C)(C)C)n[nH]1,0.08,16.67,2.119,262.308,4,1,5,2.12,72.8
TRAIN_3247,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,88.31,81.1,3.565,578.52,12,10,3,2.406,220.75
TRAIN_3248,COc1ccc2ccccc2c1-c1cc(Cn2c(C)c(C)ncc2=O)on1,0.04,3.58,2.841,361.394,4,0,4,2.84,67.93
TRAIN_3249,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,0.83,57.59,2.984,287.337,3,1,2,2.998,86.36
TRAIN_3250,CC1(C)CC(CNCCC(c2ccc(F)cc2)c2ccco2)CCO1,7.453,26.12,3.82,345.451,2,1,7,2.833,34.4
TRAIN_3251,Cc1ccc2c(c1)c(=O)n(C)c1nnc(CNC(C)c3ncc(C)s3)n21,59.62,92.2,1.757,368.456,5,1,4,0.527,104.18
TRAIN_3252,COc1cccc(N2CCN(c3ncnc4[nH]cnc34)CC2)c1,57.328,78.622,2.08,310.354,4,1,3,1.387,70.17
TRAIN_3253,COc1ccc(OCC(=O)N(Cc2ccc(Br)o2)C2CCS(=O)(=O)C2)cc1,99.99,99.99,1.903,458.324,5,0,7,1.903,94.43
TRAIN_3254,Nc1cccc(Nc2nc(Cl)nc3[nH]ccc23)c1,15.944,59.693,2.742,259.694,2,3,2,2.739,79.62
TRAIN_3255,CC(C)n1c(CNC(=O)c2cc(-c3ccco3)n[nH]2)nc2ccccc21,15.78,78.27,3.34,349.386,3,2,5,3.343,88.74
TRAIN_3256,O=C(Cn1cncn1)c1ccc(-c2ccccc2)cc1,2.92,26.8,2.57,263.294,3,0,4,2.57,47.78
TRAIN_3257,Cc1c(C#N)c2ccccc2n1Cc1nc(Cc2ccccc2)n[nH]1,4.96,65.85,3.545,327.382,3,1,4,3.545,70.28
TRAIN_3258,CC(C)c1nc2sc3c(c2c(=O)[nH]1)CC(C)(C)OC3,63.64,66.4,2.284,278.37,3,1,1,2.284,78.93
TRAIN_3259,CC(C)Cc1nc2nccc(-c3ccncc3)n2n1,32.082,86.767,2.367,253.302,4,0,3,2.368,55.97
TRAIN_3260,CN(C)S(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(Cl)cc1Cl,1.56,38.39,3.342,379.302,3,1,4,3.342,74.86
TRAIN_3261,COc1ccc2c(C)c(C(=O)OC(C)C)n(C)c2c1,46.8,37.98,3.672,261.316,3,0,4,3.672,40.46
TRAIN_3262,CC(C)(CCS(C)(=O)=O)CNc1cc(C#N)nc2ccccc12,30.26,80.656,2.965,331.433,4,1,6,2.989,91.22
TRAIN_3263,C/C(NN1CCCCCC1)=C1\C(=O)N(c2ccccc2C)C(=O)N=C1O,10.487,17.401,2.831,356.419,5,2,3,2.831,85.24
TRAIN_3264,CCC(C)(C)C1CCc2c(sc(NC(=O)CC(C)CC(=O)O)c2C(N)=O)C1,99.0,99.0,3.297,394.528,4,3,8,1.84,137.72
TRAIN_3265,O=S(=O)(c1ccccc1)n1ccc(C/C=C/Cc2ccn(S(=O)(=O)c3ccccc3)c2)c1,10.93,20.33,5.63,466.572,4,0,8,5.63,94.9
TRAIN_3266,O=S(Cc1ccn(Cc2ccccc2Cl)n1)c1nc2cc(Cl)ccc2[nH]1,8.245,21.938,4.678,405.301,3,1,5,4.593,82.78
TRAIN_3267,CC(C)(C)C(=O)c1sc2c(c1N)c(=O)[nH]c(=O)n2C1CCCCC1,41.77,99.99,3.246,349.448,3,2,3,3.345,120.74
TRAIN_3268,Fc1ccccc1-c1cn2c3ccccc3nc2n1CCN1CCCCC1,0.01,0.23,4.775,362.443,2,0,4,3.42,25.47
TRAIN_3269,Cc1ccn(S(=O)(=O)c2cc(C)c(C)cc2Br)n1,0.432,7.393,3.634,329.213,3,0,2,3.634,60.34
TRAIN_3270,Cn1ccn2ncc(C(=O)N[C@H]3COC[C@@H]3N3CCCCC3)c12,55.979,99.9,0.428,317.386,4,1,3,-0.035,63.8
TRAIN_3271,c1ccc(-n2ncc3c2N=C(N2CCC(n4ccnc4)CC2)NC3)cc1,97.105,89.593,1.23,347.417,3,1,3,1.811,63.27
TRAIN_3272,Brc1cccc(-c2cnc3n2CCCCC3)c1,0.218,1.048,3.909,291.186,1,0,1,3.917,17.82
TRAIN_3273,O=S1(=O)c2cccc3cccc(c23)N1CCc1ccccc1,17.633,83.66,3.506,309.382,2,0,3,3.506,45.76
TRAIN_3274,Cc1cc(C)c2nc(-c3ccc(Cl)s3)cc(C(=O)O)c2c1,99.99,99.99,4.977,317.79,3,1,2,3.518,78.42
TRAIN_3275,O=S(=O)(Cc1ccccc1)CC(O)Cn1cccn1,75.85,95.219,1.15,280.343,4,1,6,1.15,80.57
TRAIN_3276,CNS(=O)(=O)c1ccc(CCC(=O)N(Cc2ccc(F)cc2F)C2CCCC2)cc1,2.29,6.76,4.042,436.515,3,1,8,4.042,74.86
TRAIN_3277,O=C(Nc1cc(Br)cc2c1N(c1ncccn1)CC2)c1ccccc1,0.62,4.93,3.936,395.253,3,1,3,3.936,58.12
TRAIN_3278,Cc1ncn(CCS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(=O)c1C,29.21,81.16,2.915,348.46,4,0,5,2.915,75.19
TRAIN_3279,O[C@@H]1C[C@@H](c2nnc3n2CCOC3)C[C@@H]1CNc1ncc(Cl)cn1,84.524,76.805,0.412,350.803,6,2,4,0.412,97.98
TRAIN_3280,COC(=O)c1cccnc1C1=NC(C)(C(C)C)C(=O)N1,59.15,99.99,1.54,275.303,5,1,4,1.82,80.65
TRAIN_3281,CC(C)c1ccccc1NC(=O)N1CCC[C@H]2C(=O)NC[C@H]21,77.675,76.067,2.008,301.383,2,2,2,2.008,61.44
TRAIN_3282,COCCn1cc(C(=O)NCc2nc3ccccc3[nH]2)c2ccccc2c1=O,23.884,52.522,1.262,376.408,4,2,6,1.261,87.32
TRAIN_3283,[H][C@@]12COc3cc(OC)c(OC)cc3[C@]1([H])C(=O)c1ccc3oc(C(C)C)cc3c1O2,4.584,5.751,4.359,394.417,5,0,3,4.359,67.13
TRAIN_3284,Cc1cccc(C2=C(N)OC(c3ccc(Cl)cc3)C2=O)n1,2.135,11.75,2.856,300.74,3,1,2,2.987,65.2
TRAIN_3285,Cc1cc(CN2CCN(Cc3cc(C)c(O)c(C)c3)CC2)cc(C)c1O,71.306,65.531,4.905,354.486,4,2,4,4.904,46.94
TRAIN_3286,O=S1(=O)c2ccccc2C(O)C(Cc2ccccc2O)N1Cc1cccnc1,8.994,24.171,2.314,396.46,5,2,4,2.314,99.11
TRAIN_3287,Cc1ccc(/C=C/c2onc(C)c2S(=O)(=O)N2CCC(C(=O)Nc3cccnc3)CC2)cc1,94.18,90.62,2.553,466.553,5,1,6,2.558,113.77
TRAIN_3288,c1ccc(-c2csc(Oc3ccncc3)n2)cc1,50.945,57.66,3.183,254.307,3,0,3,3.206,63.25
TRAIN_3289,Cc1ccc(C)c(NC(=O)N2CCc3[nH]cnc3C2)c1,71.808,96.021,1.89,270.33,2,2,1,1.914,61.02
TRAIN_3290,CCc1nc(C)sc1CNC(=O)Nc1ccc2c(cnn2C)c1,64.71,79.742,2.123,329.42,3,2,4,2.123,100.07
TRAIN_3291,CCOc1cc(CNCCCN2CCOCC2)cc(Br)c1OCc1ccccc1Cl,5.9,8.34,4.568,497.853,5,1,11,4.074,42.96
TRAIN_3292,Nc1ncc(Br)cc1S(=O)(=O)NCCC(=O)NCc1ccco1,1.31,99.99,0.204,403.252,4,3,7,0.212,135.7
TRAIN_3293,Cc1cn(C)c(CC(=O)NCCCN2CCC(Cc3ccccc3)CC2)c1C(=O)O,95.5,94.47,0.603,411.537,4,2,9,0.603,74.57
TRAIN_3294,Brc1ccc(C2CC(c3ccc(Br)cc3)n3ncnc3N2)cc1,42.647,59.504,4.748,434.128,2,1,2,4.741,42.74
TRAIN_3295,CC1CCN(C(=O)c2cc3c([nH]2)CCOC3)c2c(O)cccc21,19.51,25.87,2.63,312.363,3,2,1,2.62,65.56
TRAIN_3296,CN(Cc1ccccc1)c1nc2ccccc2n1CC(O)COc1ccccc1,3.72,0.69,4.96,387.474,3,1,8,4.943,50.52
TRAIN_3297,CCn1nccc1-c1cc(C(=O)[O-])c2ccc(C)c(C)c2n1,71.56,54.61,2.381,294.328,4,0,3,2.384,70.84
TRAIN_3298,Cc1ccccc1CS(=O)(=O)c1ncc(CN(CCN(C)C)C(=O)NC(C)C)n1CC(C)C,0.682,0.117,3.524,477.663,5,1,11,2.663,95.92
TRAIN_3299,Cn1cc(C2NC(N)=Nc3nc4ccccc4n32)c2cc(F)ccc21,27.613,99.9,3.57,334.35,2,2,1,3.521,73.16
TRAIN_3300,OC1(CN2CCC(c3nnc4ccccn34)CC2)CCNC1,60.573,65.114,0.037,301.387,5,2,3,-1.629,65.69
TRAIN_3301,COCCCNC(=O)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1cc(F)cc(F)c1,1.55,2.25,5.097,471.563,2,1,5,5.097,74.73
TRAIN_3302,Brc1c[nH]nc1-c1nc2c3ccccc3ncn2n1,99.0,99.0,2.575,315.128,4,1,1,2.702,71.75
TRAIN_3303,Cc1csc(N2N=C(c3ccccc3)CC2c2ccccc2C)n1,0.06,51.04,4.947,333.45,2,0,3,4.944,56.73
TRAIN_3304,Cc1sc2nc(O)n3nc(-c4ccncc4)nc3c2c1C,19.744,23.146,2.438,297.335,5,1,1,2.444,104.44
TRAIN_3305,c1cc2c(cn1)cnn2Cc1nnc2ccc(-n3ncc4cnccc43)nn12,2.918,43.726,1.143,368.355,7,0,3,1.15,104.5
TRAIN_3306,CCOc1cc(=O)n2c(c1C(=O)NCc1cccc(F)c1)CCCCC2,12.53,54.75,2.414,358.407,3,1,5,2.414,58.64
TRAIN_3307,Cc1c[nH]c(CN(C)C(=O)c2cc(CC(C)C)no2)n1,0.157,95.978,1.593,276.334,3,1,5,1.762,75.02
TRAIN_3308,COc1cccc2c1OC1(CCN(Cc3ccccc3)CC1)N1N=C(c3ccc(C)o3)CC21,0.897,21.044,4.647,443.537,4,0,4,4.556,50.44
TRAIN_3309,CC(=O)Nc1ccc(C(=O)N(Cc2cccnc2)C2(C(=O)NCc3ccccc3)CCN(C(C)=O)CC2)cc1,37.89,74.739,0.88,527.614,5,2,8,0.883,111.71
TRAIN_3310,COc1ccccc1Nc1ccc(-n2ccnc2-c2ccncc2)cc1,27.063,72.576,3.807,342.394,3,1,5,3.818,51.97
TRAIN_3311,Clc1n[nH]c2c(CN(Cc3ccccc3)CC3CCCO3)cncc12,87.157,81.386,-1.141,548.973,11,5,11,-2.653,186.17
TRAIN_3312,COCc1nc2cc(-c3ccccc3CO)ccc2o1,0.565,23.725,2.266,269.295,3,1,4,2.266,55.49
TRAIN_3313,CCN(CC)CCCOC(=O)C(OC(C)C)(c1ccccc1)c1ccccc1,5.9,59.84,4.647,383.524,4,0,12,3.156,38.77
TRAIN_3314,O=c1cc(O)c2sc3nc(-c4cccs4)cc(-c4ccc(F)cc4)c3c2[nH]1,52.94,93.009,4.54,394.442,3,2,2,3.858,118.7
TRAIN_3315,Cc1noc(C)c1CC(=O)NCC12CCC=C1NC(=O)CC2,90.3,99.0,0.18,303.356,3,2,4,0.18,84.22
TRAIN_3316,Brc1cccc(Nc2ncnc3cc4c(cc23)OC(COCc2ccccc2)CO4)c1,28.31,0.77,5.492,478.338,5,1,6,5.492,65.5
TRAIN_3317,CC(C)C(NCc1cc(=O)n(C)c(=O)n1C)c1ccc(C2CCCCC2)cc1,0.43,0.33,4.163,383.527,3,1,6,4.005,52.65
TRAIN_3318,O=C(c1ccccc1)c1cc(Cl)ccc1Nc1cc(Br)cc2c1N(c1ncccn1)CC2,16.942,18.349,6.77,505.794,3,1,5,6.77,58.12
TRAIN_3319,Cc1ccccc1-c1nc2ccccc2cc1Cn1nc(NCCCO)c2c(N)ncnc21,3.36,2.23,3.966,439.512,5,3,7,3.88,114.77
TRAIN_3320,Cc1nc2c3ccccc3nn2c(C)c1CC(=O)NCCc1c[nH]cn1,99.99,99.99,1.182,348.402,4,2,5,1.733,87.97
TRAIN_3321,Cc1nn(C)cc1-c1c2c(=O)[nH]n(C(C)C)c2nc2[nH]c(=O)n(C)c12,99.99,99.99,1.186,341.368,4,2,2,1.15,95.38
TRAIN_3322,O=c1[nH]ncc(Nc2ccc3[nH]ncc3c2)c1Br,4.76,56.11,0.881,306.118,3,3,2,0.871,82.16
TRAIN_3323,O=C(O)c1ccc(-c2nc3cc(Cl)c(Cl)cc3[nH]2)cc1,42.19,29.65,4.229,307.132,3,2,2,2.721,65.98
TRAIN_3324,CC(C)CC(=O)Nc1ccc(-n2cnc(C(=O)NCc3ccccc3Cl)c2)nc1,95.67,94.16,3.268,411.885,4,2,7,3.27,88.91
TRAIN_3325,CC(C)CN1CCN(S(=O)(=O)c2ccc(-c3nnc(C(C)C)o3)o2)CC1,0.509,30.138,2.305,382.478,5,0,6,1.701,101.06
TRAIN_3326,Cc1ccc(C(=O)C2=CN(c3cc(Cl)cc(Cl)c3)c3cc(F)ccc3S2(=O)=O)c(C)c1,4.692,2.052,6.474,476.347,3,0,3,6.474,62.83
TRAIN_3327,Cc1ccsc1CN(Cc1cn2ccccc2c1C#N)C(C)C,57.91,46.83,4.014,323.455,2,0,5,2.434,59.67
TRAIN_3328,O=C(Nc1ccc(Oc2cccnc2)nc1)c1c[nH]c2ccccc12,76.261,83.91,2.706,330.34,4,2,4,2.709,79.9
TRAIN_3329,COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)Nc3ccccc3-c3ccccc3)cc2)cc1,0.39,75.16,4.81,472.555,4,1,7,4.81,84.09
TRAIN_3330,Cc1c(S(=O)(=O)N2CCN(CC(=O)NCc3ccccc3)S(=O)(=O)CC2)sc2ccc(Cl)cc12,2.863,5.363,2.734,542.091,5,1,6,2.734,148.85
TRAIN_3331,CCCS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)CC1,0.19,22.55,-0.053,389.49,5,1,6,-0.053,120.62
TRAIN_3332,CC(=O)NCCOC(=O)c1ccc(Cl)c(S(=O)(=O)N(C)C)c1,25.62,21.5,0.659,348.802,5,1,7,0.659,101.16
TRAIN_3333,CS(=O)(=O)c1cccc(Br)c1N1CCCC2(CNC(=O)O2)C1,69.901,85.273,2.266,389.265,4,1,2,2.266,84.09
TRAIN_3334,COc1ccc(C2C(C(=O)N3CCN(c4ccccn4)CC3)CCC(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,49.78,61.58,3.536,560.641,7,0,8,3.538,93.67
TRAIN_3335,O=c1cc(-c2ccccc2)[nH]c2nc(CCc3ccccc3)nn12,87.6,88.51,3.624,316.357,3,1,4,3.107,59.81
TRAIN_3336,Cc1nnc(SCc2nc(N)nc(Nc3ccc4ccccc4c3)n2)s1,0.043,10.475,3.447,381.478,6,2,5,3.447,156.04
TRAIN_3337,COC(=O)CCN(Cc1ccncc1)c1ncnc2c(F)cccc12,99.9,99.357,2.683,340.352,5,0,7,2.683,68.21
TRAIN_3338,Cc1nc2nc(CCc3ccccc3)nn2c(C)c1Cl,1.0,36.39,3.581,286.759,3,0,3,3.571,43.08
TRAIN_3339,COc1ccc(CCN[C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c2ccc(F)c(C)c2)cc1OC,4.83,1.42,2.996,471.563,7,1,8,2.082,115.53
TRAIN_3340,Nc1nc(N2CCOCC2)[nH]c(=O)c1Br,96.781,76.287,-0.625,275.103,3,2,1,-0.596,79.95
TRAIN_3341,CCc1cc2c3c([nH]c2cc1S(=O)(=O)Nc1ccc2c(c1)OCCO2)CC(C)(C)CC3=O,0.883,10.938,4.188,454.539,5,2,4,4.291,105.87
TRAIN_3342,O=C1CC(c2ccccc2)=NN1c1nc(-c2ccc(Cl)cc2)cs1,96.55,76.63,4.405,353.825,3,0,3,4.405,73.8
TRAIN_3343,COc1ccc(COc2ncnc3sc(C)c(C)c23)cc1F,1.74,1.61,4.039,318.366,4,0,4,4.039,72.48
TRAIN_3344,CCN1C=CC(=C(C=C2C=CC(=O)C=C2)CS(=O)(=O)[O-])C=C1,84.759,66.346,-1.231,318.368,4,0,4,-1.23,85.88
